Date_&_Time,Mill_TPH,Clinker_TPH,Gypsum_TPH,DFA_TPH,WFA_TPH,Mill_KW,Mill_Inlet_Temp,Mill_Outlet_Temp,Mill_Outlet_BE_Amp,Mill_Vent_Fan_RPM,Mill_Vent_Fan_KW,Mill_Vent_BF_Inlet_Draft,Mill_Vent_BF_Outlet_Draft,Reject,Sep_RPM,Sep_KW,Sep_Amp,CA_Fan_RPM,CA_Fan_KW,Mill_Folaphone,Mill_Inlet_Draft,Mill_Outlet_Draft,Sep_Vent_Inlet_Draft,Sep_Vent_Outlet_Draft,Sep_Vent_bag_filter_fan_kw,Sep_Vent_bag_filter_fan_rpm,Residue
04-02-2023 23:25,164.62,93.84,4.94,57.62,8.23,3532.65,33.18,90.51,49.13,769.02,48.92,89.52,174.5,116.78,963.43,61.48,147.31,901.63,318.01,97.72,24.22,87.82,133.77,217.14,16.11,761.9,13.1
05-02-2023 00:25,164.34,93.67,4.93,57.52,8.22,3500.74,29.72,88.83,49.57,760.79,45.51,82.56,177.24,88.29,908.47,37.26,131.06,911.48,329.88,98.14,23.09,87.89,136.04,215.81,16.38,753.67,16.54
05-02-2023 01:36,163.49,93.19,4.9,57.22,8.17,3510.08,29.02,83.04,50.66,753.63,45.34,79.89,176.25,113.14,908.65,31.68,128.03,911.41,335.55,99.53,21.09,88.89,133.24,215.81,16.48,746.51,16.9
05-02-2023 02:29,170.78,97.35,5.12,59.77,8.54,3538.25,28.51,84.4,50.82,752.69,45.6,77.59,171.5,149.2,908.47,35.51,128.41,911.44,332.4,97.75,23.49,83.29,136.04,216.81,15.68,745.57,17.77
05-02-2023 03:32,170.72,97.31,5.12,59.75,8.54,3588.07,28.34,91.17,46.47,760.62,45.62,81.26,172.6,139.14,963.93,44.57,138.53,901.51,316.96,98.93,21.29,88.09,134.04,215.81,15.67,753.5,14.23
05-02-2023 04:24,167.59,95.52,5.03,58.65,8.38,3578.79,28.68,90.19,47.28,746.56,45.91,81.43,163.66,120.14,953.39,59.57,146.85,906.46,325.81,98.02,21.09,88.69,133.14,25.11,16.36,739.44,17.35
05-02-2023 06:28,168.49,96.04,5.05,58.97,8.42,3580.05,31.04,95.15,49.31,774.16,49.07,85.26,176.81,121.89,963.6,53.2,142.02,901.48,318.45,97.54,25.09,89.19,135.04,215.91,15.58,767.04,14.49
05-02-2023 07:27,158.88,90.56,4.77,55.61,7.94,3572.48,32.91,89.75,50.52,755.5,48.71,88.26,164.28,187.34,963.32,62.96,149.54,901.5,318.26,97.54,19.69,89.19,136.54,216.11,16.68,748.38,16.89
05-02-2023 08:32,159.46,90.89,4.78,55.81,7.97,3581.42,30.54,91.14,50.64,745.16,45.1,88.63,217.38,147.23,907.79,56.73,147.25,916.59,326.94,97.94,21.49,86.69,134.24,216.31,16.25,738.04,17.49
05-02-2023 09:30,157.95,90.03,4.74,55.28,7.9,3587.02,33.61,92.99,51.11,775.59,45.19,69.62,168.53,106.84,943.68,38.79,132.42,916.51,338.86,97.95,23.69,88.19,134.24,216.81,16.28,768.47,14.29
05-02-2023 10:35,155.68,88.74,4.67,54.49,7.78,3533.73,32.94,90.4,48.98,755.77,42.35,72.28,180.25,109.33,943.65,40.48,132.19,916.53,335.99,97.36,21.49,86.59,133.14,216.11,15.68,748.65,14.49
05-02-2023 11:25,160.45,91.46,4.81,56.16,8.02,3586.57,32.36,88.03,49.2,785.47,42.05,80.49,194.44,125.96,962.95,50.46,142.27,906.64,335.22,97.97,22.79,84.69,133.94,215.81,15.64,778.35,15.09
05-02-2023 12:34,162.1,92.4,4.86,56.73,8.1,3601.5,30.18,97.49,44.55,758.21,47.92,80.35,210.33,144.69,938.48,33.32,137.97,916.41,337.45,98.23,19.79,88.69,136.04,216.11,16.28,751.09,15.29
05-02-2023 14:35,164.11,93.54,4.92,57.44,8.21,3559.09,29.11,90.3,48.95,752.53,46.91,84,174.14,132.64,953.39,56.52,143.75,901.47,319.97,97.89,22.19,86.69,133.14,214.81,15.58,745.41,14.69
05-02-2023 15:25,164.44,93.73,4.93,57.55,8.22,3579.77,29.86,92.8,40.45,784.28,49.25,89.15,166.96,107,963.63,51.43,138.74,901.46,320.13,97.66,24.69,87.59,133.04,216.31,16.28,777.16,15.89
05-02-2023 16:29,165.32,94.23,4.96,57.86,8.27,3654.23,29.36,86.35,49.39,754.47,45.6,81.56,173.62,106.46,908.48,37.25,132.23,911.46,331.51,98.63,20.69,88.19,133.24,215.81,15.67,747.35,17.69
05-02-2023 17:32,160.9,91.71,4.83,56.32,8.05,3643.58,28.79,83.43,51.29,761.86,45.21,81.1,177.69,93.32,908.71,27.45,126.14,911.4,335.2,97.66,23.19,87.69,134.24,215.41,15.63,754.74,14.19
05-02-2023 19:26,167.79,95.64,5.03,58.73,8.39,3611.19,28.33,90.24,46.07,752.92,46.63,80.69,165.57,109.09,963.68,53,140.59,906.47,325.17,98.34,23.39,88.39,133.74,215.11,16.38,745.8,15.59
05-02-2023 20:30,160.27,91.36,4.81,56.1,8.01,3565.47,29.13,90.33,49.21,782.15,46.83,84.51,167.1,115.36,953.4,56.24,143.07,901.47,319.52,97.86,22.09,86.69,133.24,216.81,15.63,775.03,14.25
05-02-2023 22:32,160.13,91.28,4.8,56.05,8.01,3525.71,31.83,91.54,49.42,763.66,48.82,84.87,176.18,119.64,963.51,56.38,144.18,901.49,318.2,97.62,22.79,88.69,134.94,214.91,16.61,756.54,14.59
05-02-2023 23:25,167.06,95.23,5.01,58.47,8.35,3532.52,33.05,90.38,49,768.89,48.79,89.39,174.37,116.65,963.3,61.35,147.18,901.5,317.88,97.59,24.09,87.69,133.64,217.01,15.98,761.77,15.19
06-02-2023 00:29,159.06,89.87,4.77,55.67,8.75,3528.45,30.72,89.48,50.54,753.05,46.32,83.48,174.16,89.15,909.51,37.5,132.18,912.51,331.62,99.06,23.72,88.72,135.27,217.14,17.61,745.93,16.03
06-02-2023 01:35,158.67,89.65,4.76,55.54,8.73,3504.61,30.06,84.04,51.55,754.75,46.41,81.33,182.41,112.88,909.67,32.59,129.28,912.43,336.69,100.47,21.72,90.02,134.47,217.84,17.51,747.63,16.39
06-02-2023 02:32,165.83,93.69,4.97,58.04,9.12,3534.6,29.52,86.02,51.77,754.41,46.71,80.1,172.47,148.07,909.53,34.84,129.63,912.48,332.86,98.77,22.52,87.72,134.27,217.34,16.66,747.29,17.26
06-02-2023 03:34,165.41,93.46,4.96,57.89,9.1,3589.7,29.36,92.04,47.62,746.23,46.93,81.48,162.19,136.45,964.92,46.28,139.71,902.55,317.47,99.93,22.32,90.52,137.07,217.04,17.01,739.11,13.72
06-02-2023 04:24,162.47,91.79,4.87,56.86,8.94,3579.82,29.71,91.22,48.31,747.59,46.94,82.46,164.69,121.17,954.42,60.6,147.88,907.49,326.84,99.05,22.12,89.72,134.17,26.14,17.39,740.47,16.84
06-02-2023 06:27,163.42,92.33,4.9,57.2,8.99,3592.45,32.04,96.22,50.5,774.01,50.16,86.26,174.4,120.03,964.63,54.4,143.15,902.51,319.36,98.58,25.72,90.02,135.27,217.34,16.61,766.89,13.98
06-02-2023 07:35,152.81,86.34,4.58,53.48,8.4,3576.64,34.03,91.18,51.87,768.34,49.99,89.29,168.76,187.14,964.34,64.94,149.53,902.52,319.89,98.62,22.42,89.32,136.27,215.84,16.97,761.22,16.38
06-02-2023 08:29,153.53,87.51,4.61,53.74,7.68,3581.65,31.57,92.24,51.79,749.08,46,88.97,217.21,152.14,908.77,58.91,149.92,917.63,328.28,98.98,24.52,84.32,134.97,217.84,17.19,741.96,16.98
06-02-2023 09:25,153.07,87.25,4.59,53.58,7.65,3584.98,34.87,93.08,54.71,763.78,46.52,87.56,204.29,108.33,940.12,59.7,145.73,912.58,326.05,99.19,24.72,86.82,134.57,216.84,17.61,756.66,13.78
06-02-2023 10:26,111.35,51.78,3.34,24.5,31.74,3541.16,34.05,92.41,49.99,717.47,38.16,39.09,151.18,118.01,1071.42,59.21,141.35,846.33,295.34,98.21,12.7,60.2,135.27,216.04,17.1,757.57,13.98
06-02-2023 11:37,111.34,51.77,3.34,24.5,31.73,3569.36,31.22,91.41,48.99,727.96,43.21,45.27,172.62,118.81,1065.9,48.48,140.48,846.29,296.56,99.15,13,62.3,137.57,216.84,16.77,768.06,14.58
06-02-2023 12:32,113.99,53.01,3.42,25.08,32.49,3603.52,31.18,98.46,45.73,720.36,43.94,45.68,176.24,145.3,1066.28,46.85,145.77,846.22,294.57,99.26,11.1,64.6,135.67,216.84,16.99,760.46,14.78
06-02-2023 14:32,115.96,53.92,3.48,25.51,33.05,3564.34,30.07,91.24,49.94,717.24,43.24,50.39,137.82,137.02,1081.17,70.83,151.94,834.74,277.73,98.92,13.3,63.6,134.27,215.94,16.66,757.34,14.18
06-02-2023 15:30,117.06,54.43,3.51,25.75,33.36,3589.96,34.26,89.87,59.79,725.96,41.07,52.7,148.89,102.53,1096.12,84.75,166.8,841.45,275.55,98.97,12.8,65.08,136.07,215.84,17.21,766.06,15.38
06-02-2023 16:27,116.97,54.39,3.51,25.73,33.34,3656.86,30.45,87.76,50.36,721.57,41.4,47.52,144.02,113.58,1036.32,51.01,140.42,841.27,289.17,99.7,12.3,63.5,136.07,217.04,17.07,761.67,17.18
06-02-2023 17:37,112.64,52.38,3.38,24.78,32.1,3630.02,29.77,84.48,52.48,714.65,41.19,45.76,145.59,92.13,1036.58,39.54,134.52,841.22,291.39,98.71,16.3,62.6,135.27,217.14,16.66,754.75,13.68
06-02-2023 18:21,164.11,93.55,4.92,57.44,8.21,3619.7,29.5,88.44,50.8,769.21,46.46,79.16,168.35,104.69,909.7,31.05,132.48,912.5,330.63,98.76,21.72,88.62,134.97,217.14,16.71,762.09,15.98
06-02-2023 19:29,162.51,92.63,4.88,56.88,8.13,3623.81,29.39,91.19,46.78,757.16,47.48,81.8,174.86,108.82,964.67,55.16,141.15,907.5,326.8,99.24,25.82,89.02,134.47,217.34,17.39,750.04,15.08
06-02-2023 20:22,155.32,88.53,4.66,54.36,7.77,3572.67,29.99,91.3,49.26,774.49,48.58,84.94,166.07,118.12,954.38,59.52,144.95,907.49,323.52,98.97,22.82,92.02,137.37,26.14,16.61,767.37,13.74
06-02-2023 22:29,154.97,88.33,4.65,54.24,7.75,3523.04,32.79,92.95,50.39,748.2,49.94,85.55,169.01,122.33,964.53,56.34,145.67,902.52,319,98.62,23.72,90.12,134.27,216.44,17.41,741.08,14.08
06-02-2023 23:32,164.98,94.04,4.95,57.74,8.25,3535.15,34.19,91.72,50.4,757.63,49.91,90.89,168.69,115.1,964.36,62.03,148.55,902.54,318.98,98.65,24.72,87.72,134.97,216.84,17.01,750.51,14.68
07-02-2023 00:35,163.33,93.1,4.9,57.16,8.17,3550.85,34.31,92.72,54.17,754.26,49.95,87.18,178.05,95.29,913.19,41.26,136.14,916.17,335.73,102.85,26.09,91.39,138.84,220.91,20.98,747.14,16.54
07-02-2023 01:30,163.14,92.99,4.89,57.1,8.16,3507.74,33.81,87.72,55.27,775.37,50.11,84.37,185.18,118.61,913.32,36.28,133.39,916.11,339.6,103.21,25.09,93.79,140.74,219.71,20.38,768.25,16.9
07-02-2023 02:24,169.33,96.52,5.08,59.26,8.47,3554.78,33.21,88.28,56.28,772.49,50.29,82.96,176.32,155.49,913.18,42.17,134.89,916.14,338.11,102.43,27.49,89.79,139.24,221.01,20.31,765.37,17.77
07-02-2023 03:32,169.37,96.54,5.08,59.28,8.47,3592.77,33.04,95.87,51.17,765.32,50.32,85.96,177.3,143.84,968.63,49.27,143.23,906.21,321.66,103.63,25.99,92.79,138.74,220.51,20.37,758.2,14.23
07-02-2023 04:37,165.96,94.6,4.98,58.09,8.3,3565.92,33.49,94.9,52.96,768.58,49.88,88.2,180.69,120.78,958.01,64.53,149.48,911.15,330.63,102.64,26.29,94.19,138.74,219.81,20.18,761.46,17.35
07-02-2023 06:29,167.13,95.26,5.01,58.49,8.36,3584.28,35.75,99.77,54.04,759.83,53.9,90.31,175.52,127.15,968.28,58.06,147.3,906.18,323.24,102.26,29.39,93.99,138.94,220.51,20.38,752.71,14.49
07-02-2023 07:30,157.58,89.82,4.73,55.15,7.88,3576.5,37.65,94.63,55.35,765.49,53.4,93.06,178.55,195.91,968.02,67.42,154.36,906.2,323,102.3,23.89,93.59,139.04,221.01,20.31,758.37,16.89
07-02-2023 08:28,157.19,89.6,4.72,55.02,7.86,3581.37,35.22,95.95,55.16,751.44,49.63,93.12,222.55,155.81,912.45,63.18,153.4,921.3,332.12,102.69,26.09,89.39,137.94,221.81,20.44,744.32,17.49
07-02-2023 09:34,156.14,89,4.68,54.65,7.81,3589.05,38.3,97.62,54.83,780.81,49.69,75.04,177.11,116.12,948.44,42.8,138.18,921.22,342.99,102.61,27.89,93.39,139.04,220.51,21.3,773.69,14.29
07-02-2023 10:24,154.45,88.04,4.63,54.06,7.72,3545.78,37.74,96.42,53.27,780.28,46.88,78.27,185.46,125.16,948.32,50.24,138.75,921.2,343.19,101.77,25.69,88.89,138.74,221.11,20.3,773.16,14.49
07-02-2023 11:33,157.52,89.79,4.73,55.13,7.88,3570.33,34.92,94.37,52.43,815.81,51.94,83.7,207.59,123.9,942.76,39.51,137.51,921.17,344.4,102.91,28.49,92.19,139.74,221.01,20.66,808.69,15.09
07-02-2023 12:22,159.98,91.19,4.8,55.99,8,3616.09,34.74,101.5,49.45,772.24,52.3,85.19,200.12,142.74,943.16,38.04,141.41,921.14,341.29,102.73,25.39,92.29,139.64,219.51,20.58,765.12,15.29
07-02-2023 14:28,162.47,92.61,4.87,56.86,8.12,3563.77,33.66,94.97,52.93,760.78,52.25,88.61,169.74,146.22,958.05,63.19,148.62,911.16,327.19,102.64,26.49,95.69,141.04,29.81,20.18,753.66,14.69
07-02-2023 15:35,164.83,93.95,4.94,57.69,8.24,3611.94,37.66,93.66,63.18,759.83,49.65,90.95,186.09,110.04,973.01,76.42,166,916.35,322.58,102.65,23.89,92.88,139.34,220.51,20.34,752.71,15.89
07-02-2023 16:31,164.26,93.63,4.93,57.49,8.21,3663.74,34.04,90.68,54.47,772.68,50.49,86.28,187.55,111.78,913.18,42.43,136.98,916.15,336.55,103.6,25.39,92.89,137.74,220.51,20.68,765.56,17.69
07-02-2023 17:30,159.21,90.75,4.78,55.72,7.96,3660.82,33.52,88.17,55.47,749.23,49.95,85.53,173.31,99.08,913.39,32.75,130.84,916.11,340.33,102.44,27.19,92.39,138.64,219.61,20.31,742.11,14.19
07-02-2023 18:25,167.72,95.6,5.03,58.7,8.39,3621.75,33.16,92.96,54.83,768.54,50.27,82.22,177.45,109.19,913.42,38.75,135.61,916.18,334.53,102.71,25.39,92.89,139.74,219.51,20.28,761.42,16.49
07-02-2023 19:28,166.29,94.79,4.99,58.2,8.31,3620.63,33.06,94.89,50.42,767.28,51.17,85.09,173.32,113.8,968.33,57.91,145,911.18,330.46,102.94,28.39,14.29,139.04,220.51,21.07,760.16,15.59
07-02-2023 20:35,159.01,90.64,4.77,55.65,7.95,3564.98,33.87,95.02,54.42,764.88,51.83,89.13,172.48,117.04,958.1,61.49,147.66,906.17,324.84,102.52,25.79,90.89,139.94,219.61,20.34,757.76,14.25
07-02-2023 22:33,153.81,87.67,4.61,53.83,7.69,3530,36.53,96.11,53.95,757.54,53.75,89.62,181.03,122.66,968.21,60.64,149.72,906.2,322.31,102.34,27.49,93.49,139.74,220.71,21.08,750.42,14.59
07-02-2023 23:28,168.65,96.13,5.06,59.03,8.43,3538.93,37.7,95.21,53.73,770.3,53.65,94.45,170.18,120.39,968.02,66.02,152.15,906.19,322.54,102.32,28.69,92.39,138.04,221.61,20.74,763.18,15.19
08-02-2023 00:27,165.55,94.36,4.97,57.94,8.28,3521.5,28.83,87.75,48.83,746.05,44.53,81.82,182.98,86.23,907.62,36.14,130.77,910.6,329.5,97.12,22.32,87.12,132.17,215.34,15.61,738.93,15.65
08-02-2023 01:34,165.44,94.3,4.96,57.91,8.27,3500.2,28.18,82.14,49.84,779.4,44.53,79.81,176.84,111.28,907.78,30.41,127.32,910.54,334.49,98.51,19.82,88.32,132.67,213.94,15.61,772.28,16.01
08-02-2023 02:35,172.5,98.32,5.17,60.37,8.62,3511.8,27.6,84.81,49.78,766.89,44.88,78.83,174.54,147.24,907.66,31.38,127.49,910.58,330.72,96.89,20.42,85.82,132.27,215.44,15.01,759.77,16.88
08-02-2023 03:30,172,98.04,5.16,60.2,8.6,3505.08,27.46,90.48,45.89,743.26,44.52,80.75,164.25,136.36,963.09,41.99,136.48,900.66,315.08,97.96,20.62,87.22,133.17,213.94,15.17,736.14,13.34
08-02-2023 04:24,168.93,96.29,5.07,59.12,8.45,3577.92,27.81,89.32,46.41,745.69,45.04,80.56,162.79,119.27,952.52,58.7,145.98,905.59,324.94,97.15,20.22,87.82,132.27,24.24,15.49,738.57,16.46
08-02-2023 06:24,169.98,96.89,5.1,59.49,8.5,3577.48,30.09,94.41,48.83,771.28,48.07,85.25,166.65,117.13,962.73,52.1,140.84,900.62,317.79,96.7,23.82,88.12,133.07,215.24,15.21,764.16,13.6
08-02-2023 07:33,159.19,90.74,4.78,55.72,7.96,3571.5,32.06,89.19,50.52,769.74,47.98,87.15,173.22,192.71,962.41,62.21,148.05,900.63,317.42,96.7,19.92,88.32,133.47,215.24,14.73,762.62,16
08-02-2023 08:25,159.2,90.75,4.78,55.72,7.96,3591.67,29.65,90.45,50.16,750.11,44.09,87.33,215.9,142.52,906.85,58.67,144.29,915.72,325.97,97.09,22.82,82.42,132.47,216.24,15.09,742.99,16.6
08-02-2023 09:35,159.23,90.76,4.78,55.73,7.96,3586.14,32.72,92.03,49.05,785.72,44.36,70.02,174.06,111.62,942.9,37.65,132.98,915.65,337.22,97.04,22.32,87.82,133.07,214.24,15.21,778.6,13.4
08-02-2023 10:37,157.72,89.9,4.73,55.2,7.89,3536.71,32.05,89.51,47.9,749.02,41.92,70.97,181.22,106.86,942.83,39.23,130.89,915.66,334.7,96.57,20.62,86.52,133.07,214.94,14.81,741.9,13.6
08-02-2023 11:28,160.29,91.36,4.81,56.1,8.01,3595.36,31.46,86.71,48.33,776.69,41.18,78.89,192.08,123.35,962.83,51.01,142.42,905.77,334.76,97.12,23.82,82.42,133.37,214.24,14.89,769.57,14.2
08-02-2023 12:24,162.72,92.75,4.88,56.95,8.14,3617.67,29.16,96.04,43.94,763.16,46.81,79.28,193.8,139.03,937.55,32.3,136.32,915.57,335.91,97.17,19.82,86.72,133.07,215.44,15.07,756.04,14.4
08-02-2023 14:38,164.93,94.01,4.95,57.72,8.25,3559.91,28.28,89.46,48.7,753.58,46.03,82.97,170.84,128.22,952.52,55.38,142.7,900.6,319.08,96.97,21.42,86.72,132.17,215.24,14.39,746.46,13.8
08-02-2023 15:24,165.44,94.3,4.96,57.9,8.27,3580.96,28.96,91.85,39.58,767.43,48.1,88.18,166.66,100.54,962.75,50.13,138.73,900.6,319.46,96.83,23.72,86.72,132.67,214.94,15.41,760.31,15
08-02-2023 16:28,166.73,95.03,5,58.35,8.34,3656.54,28.51,85.68,48.52,755.52,44.72,80.92,170.47,108.91,907.62,36.06,131.67,910.59,330.66,97.81,20.12,87.22,132.17,215.34,14.76,748.4,16.8
08-02-2023 17:37,162.28,92.5,4.87,56.8,8.11,3628.12,27.87,82.58,50.58,759.97,44.36,79.08,174.91,90.23,907.9,24.86,125.84,910.54,332.71,96.81,24.12,85.82,133.37,215.24,14.76,752.85,13.3
08-02-2023 18:26,170.42,97.14,5.11,59.65,8.52,3620.74,27.58,87.57,49.34,758.59,44.58,75.87,166.31,104.11,907.83,33.16,130.1,910.61,328.51,97.21,19.82,87.32,133.37,214.24,15.01,751.47,15.6
08-02-2023 19:29,168.97,96.31,5.07,59.14,8.45,3621.91,27.49,89.29,44.88,755.26,45.58,79.9,172.96,106.92,962.77,53.26,139.25,905.6,324.9,97.34,23.92,87.12,132.57,215.44,15.49,748.14,14.7
08-02-2023 20:24,161.76,92.2,4.85,56.62,8.09,3575.9,28.13,89.37,47.71,773.65,46.39,83.19,172.52,116.16,952.45,56.29,143.25,905.59,319.05,97.02,21.02,90.02,132.77,213.94,14.39,766.53,13.36
08-02-2023 22:37,161.09,91.82,4.83,56.38,8.05,3531.54,31.12,90.08,48.92,746.65,48.04,84.67,174.8,110.11,962.6,56.65,145.19,900.64,316.75,96.73,20.52,87.32,132.17,214.14,15.49,739.53,13.7
08-02-2023 23:31,171.43,97.72,5.14,60,8.57,3533.36,32.21,89.78,48.3,746.05,47.89,89.18,174.96,114.21,962.48,60.91,146.99,900.63,316.99,96.73,23.02,85.82,132.37,215.54,14.76,738.93,14.3
09-02-2023 00:27,172.68,98.43,5.18,60.44,8.63,3522.49,29.82,88.74,49.82,747.04,45.52,82.81,183.97,87.22,908.61,37.13,131.76,911.59,330.49,98.11,23.31,88.11,133.16,216.33,16.6,739.92,16.34
09-02-2023 01:33,172.52,98.34,5.18,60.38,8.63,3501.88,29.18,83.13,50.96,784.4,45.44,80.41,172.87,112.12,908.77,31.27,128.86,911.53,334.71,99.59,19.91,89.31,134.06,215.03,16.2,777.28,16.7
09-02-2023 02:24,179.15,102.11,5.37,62.7,8.96,3550.2,28.63,83.7,51.7,767.91,45.71,78.38,171.74,150.91,908.6,37.59,130.31,911.56,333.53,97.85,22.91,85.21,134.66,216.43,15.73,760.79,17.57
09-02-2023 03:33,179.04,102.05,5.37,62.66,8.95,3581.03,28.46,91.21,46.6,754.14,45.82,80.75,165.67,137.26,964.04,44.98,139.07,901.64,316.85,98.99,21.41,89.61,133.46,216.23,15.75,747.02,14.03
09-02-2023 04:29,175.94,100.28,5.28,61.58,8.8,3569.4,28.82,90.35,47.97,768.3,45.89,81.74,164.67,116.48,953.46,61.01,146.56,906.58,326.71,98.1,21.81,88.81,135.16,216.13,16.06,761.18,17.15
09-02-2023 06:36,177.07,100.93,5.31,61.97,8.85,3568.7,31.22,94.11,49.49,780.35,49.28,85.64,166.55,127.62,963.67,54.56,143.11,901.6,318.3,97.76,25.51,88.01,135.66,216.13,16,773.23,14.29
09-02-2023 07:38,166.12,94.69,4.98,58.14,8.31,3595.15,33.19,90.33,50.96,767.94,48.86,88.39,174.75,183.33,963.44,63.63,148.16,901.61,317.99,97.71,24.91,88.21,136.46,216.43,16.06,760.82,16.69
09-02-2023 08:35,167.39,95.41,5.02,58.58,8.37,3580.17,30.61,91.23,50.98,750.42,45.01,88.84,217.94,144.08,907.95,55.53,147.02,916.71,326.58,98,21.41,86.81,133.66,216.43,16.37,743.3,17.29
09-02-2023 09:29,167.18,95.29,5.02,58.51,8.36,3586.88,33.74,93.14,51.36,762.23,45.47,69.1,168.4,106.16,943.78,39.79,132.6,916.62,338.95,98.14,23.81,88.31,134.16,214.93,16.4,755.11,14.09
09-02-2023 10:35,164.15,93.57,4.92,57.45,8.21,3533.85,33.06,90.52,49.1,755.89,42.47,72.4,180.37,109.45,943.77,40.6,132.31,916.65,336.11,97.48,21.61,86.71,133.26,216.23,15.8,748.77,14.29
09-02-2023 11:37,168.11,95.82,5.04,58.84,8.41,3568.45,30.31,90.5,48.08,774.27,47.37,79.58,202.93,117.9,938.21,34.79,132.79,916.6,338.87,98.24,21.81,86.51,136.66,215.93,15.86,767.15,14.89
09-02-2023 12:32,170.76,97.34,5.12,59.77,8.54,3602.61,30.27,97.55,44.82,766.67,48.1,79.99,206.55,144.39,938.59,33.16,138.08,916.53,336.88,98.35,19.91,88.81,134.76,215.93,16.08,759.55,15.09
09-02-2023 14:38,172.06,98.07,5.16,60.22,8.6,3560.9,29.27,90.45,49.69,754.57,47.02,83.96,171.83,129.21,953.51,56.37,143.69,901.59,320.07,97.96,22.41,87.71,133.16,216.23,15.38,747.45,14.49
09-02-2023 15:33,174.34,99.37,5.23,61.02,8.72,3605.37,33.18,89.05,58.57,773.1,45.14,86.77,181.04,104.34,968.42,71.49,160.21,911.78,319.07,98.04,19.81,88.47,134.66,215.23,15.73,765.98,15.69
09-02-2023 16:21,174.14,99.26,5.22,60.95,8.71,3615.1,29.62,87.78,49.62,752.81,45.59,81.53,179.94,118.19,908.62,36.42,131.94,911.6,331.23,98.6,21.41,86.31,133.46,216.23,15.49,745.69,17.49
09-02-2023 17:24,166.84,95.1,5.01,58.39,8.34,3645.83,29,83.5,50.96,760.74,45.56,80.69,171.18,98.44,908.77,30.53,127.08,911.5,336.27,98.04,21.31,88.01,133.16,216.23,16.48,753.62,13.99
09-02-2023 18:33,177.37,101.1,5.32,62.08,8.87,3626.68,28.54,89.8,49.3,748.76,45.74,76.07,170.11,109.02,938.36,37.07,130.99,911.62,323.53,98.48,23.81,86.91,135.16,216.43,16,741.64,16.29
09-02-2023 19:35,176.06,100.35,5.28,61.62,8.8,3616.56,28.47,90.09,46.61,765.91,46.53,79.82,175.8,114.16,963.66,51.86,140.3,906.58,325.97,98.27,24.11,87.81,133.46,217.03,15.49,758.79,15.39
09-02-2023 20:37,168.82,96.23,5.06,59.09,8.44,3550.18,29.33,90.44,50.17,785.59,47.29,84.85,171.5,111.68,954.19,56.93,142.9,901.58,320.25,98.02,21.41,86.31,134.06,215.03,16,778.47,14.05
09-02-2023 22:28,168.45,96.02,5.05,58.96,8.42,3521.53,31.85,92.17,49.53,758.54,48.97,84.75,175.42,123.09,963.65,55.64,144.14,901.6,318.35,97.72,23.31,90.01,133.26,25.23,16.1,751.42,14.39
09-02-2023 23:33,178.57,101.79,5.36,62.5,8.93,3534.34,33.34,90.83,49.69,752.14,48.91,89.36,164.21,113.01,963.44,60.93,147.63,901.62,317.94,97.71,23.81,87.71,133.16,216.43,16.1,745.02,14.99
10-02-2023 00:35,175.56,100.07,5.27,61.44,8.78,3548.92,32.38,90.79,52.24,752.33,48.02,85.25,176.12,93.36,911.26,39.33,134.21,914.24,333.8,100.92,24.16,89.46,136.91,218.98,19.05,745.21,15.03
10-02-2023 01:30,175.37,99.96,5.26,61.38,8.77,3505.81,31.88,85.79,53.34,773.44,48.18,82.44,183.25,116.68,911.39,34.35,131.46,914.18,337.67,101.28,23.16,91.86,138.81,217.78,18.45,766.32,15.39
10-02-2023 02:33,181.92,103.69,5.46,63.67,9.1,3524.37,31.25,87.98,53.45,751.4,48.24,81.25,170.1,150.55,911.26,36,130.91,914.22,334.21,100.55,24.06,89.46,136.11,219.18,19.05,744.28,16.26
10-02-2023 03:37,181.3,103.34,5.44,63.46,9.07,3578.79,31.07,93.57,49.37,754.07,49.03,83.44,176.02,139.34,966.63,50.08,142.68,904.28,320.13,101.58,23.86,93.96,136.81,217.78,18.45,746.95,12.72
10-02-2023 04:26,178.37,101.67,5.35,62.43,8.92,3563.51,31.45,93,50.23,764.36,48.4,84.18,176.06,119.97,956.12,62.85,149.42,909.23,329.23,100.8,24.16,91.46,136.11,217.58,18.41,757.24,15.84
10-02-2023 06:27,179.42,102.27,5.38,62.8,8.97,3594.19,33.78,97.96,52.24,775.75,51.9,88,176.14,121.77,966.37,56.14,144.89,904.25,321.1,100.32,27.46,91.76,137.01,219.08,18.35,768.63,12.98
10-02-2023 07:24,169.65,96.7,5.09,59.38,8.48,3570.39,35.65,92.42,53.84,766.99,51.56,90.48,178.01,185.4,966.12,64.89,151.34,904.27,320.15,100.28,22.56,91.86,139.81,218.58,18.24,759.87,15.38
10-02-2023 08:34,171.08,97.51,5.13,59.88,8.55,3588.01,33.28,93.89,53.52,759.57,47.87,91.46,219.13,148.37,910.58,58.18,149.82,919.37,329.39,100.69,24.06,89.46,136.81,218.58,18.47,752.45,15.98
10-02-2023 09:32,169.31,96.51,5.08,59.26,8.47,3584.87,36.38,95.73,53.4,784.69,48.17,73.45,174.21,111.05,946.47,41.63,135.94,919.28,341.18,100.79,25.86,90.96,137.31,218.88,18.38,777.57,12.78
